id,country,time,confirmed,deaths,recovered,netinfected,lat,lon,countrycode,first_confirmed,days_outbreak,SP500,DAX30,NFLX,LHA.DE,GILD,MRNA,NCLH,searchindex,health_index,population
166,Andorra,2020-02-03,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3248.919922,13045.19043,358,14.06,65.747719,20.379999,54.189999,16,30.5,77281
167,Andorra,2020-02-04,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3297.590088,13281.740234,369.01001,14.52,66.77813,20.870001,54.75,14,30.5,77281
168,Andorra,2020-02-05,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3334.689941,13478.330078,369.670013,15.035,65.262245,20.049999,55.110001,13,30.5,77281
169,Andorra,2020-02-06,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3345.780029,13574.820313,366.950012,15,67.58065,19.879999,55.099998,14,30.5,77281
170,Andorra,2020-02-07,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3327.709961,13513.80957,366.769989,14.69,68.234566,23.24,52.810001,15,30.5,77281
171,Andorra,2020-02-08,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,NA,NA,NA,NA,NA,NA,NA,14,30.5,77281
172,Andorra,2020-02-09,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,NA,NA,NA,NA,NA,NA,NA,12,30.5,77281
173,Andorra,2020-02-10,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3352.090088,13494.030273,371.070007,14.49,68.353455,23.65,51,13,30.5,77281
174,Andorra,2020-02-11,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3357.75,13627.839844,373.690002,15.055,67.134804,21.35,52.490002,12,30.5,77281
175,Andorra,2020-02-12,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3379.449951,13749.780273,380.01001,15.37,66.332275,19.01,54.209999,12,30.5,77281
176,Andorra,2020-02-13,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3373.939941,13745.429688,381.399994,15.21,66.183662,19.045,53.43,12,30.5,77281
177,Andorra,2020-02-14,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3380.159912,13744.209961,380.399994,15.21,66.936646,19,52.459999,10,30.5,77281
178,Andorra,2020-02-15,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,NA,NA,NA,NA,NA,NA,NA,9,30.5,77281
179,Andorra,2020-02-16,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,NA,NA,NA,NA,NA,NA,NA,9,30.5,77281
180,Andorra,2020-02-17,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,30.5,77281
181,Andorra,2020-02-18,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3370.290039,13681.19043,387.779999,15.29,66.391724,18.91,51.689999,8,30.5,77281
182,Andorra,2020-02-19,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3386.149902,13789,386.190002,15.4,66.728584,18.92,52.02,7,30.5,77281
183,Andorra,2020-02-20,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3373.22998,13664,386,15.015,66.381813,18.540001,48.509998,7,30.5,77281
184,Andorra,2020-02-21,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3337.75,13579.330078,380.070007,14.815,69.0569,18.23,46.970001,13,30.5,77281
185,Andorra,2020-02-22,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,NA,NA,NA,NA,NA,NA,NA,21,30.5,77281
186,Andorra,2020-02-23,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,NA,NA,NA,NA,NA,NA,NA,32,30.5,77281
187,Andorra,2020-02-24,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3225.889893,13035.240234,368.700012,13.51,72.227379,18.59,42.580002,36,30.5,77281
188,Andorra,2020-02-25,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3128.209961,12790.490234,360.089996,13.3,69.453209,23.76,39.310001,45,30.5,77281
189,Andorra,2020-02-26,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,3116.389893,12774.879883,379.23999,13.06,74.010765,29.16,36.209999,52,30.5,77281
190,Andorra,2020-02-27,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,2978.76001,12367.459961,371.709991,12.27,71.989601,26.16,34.740002,51,30.5,77281
191,Andorra,2020-02-28,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,2954.219971,11890.349609,369.029999,11.69,68.720039,25.93,37.259998,53,30.5,77281
192,Andorra,2020-02-29,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,NA,NA,NA,NA,NA,NA,NA,49,30.5,77281
193,Andorra,2020-03-01,0,0,0,0,42.5063,1.5218,AND,2020-03-02,0,NA,NA,NA,NA,NA,NA,NA,47,30.5,77281
194,Andorra,2020-03-02,1,0,0,1,42.5063,1.5218,AND,2020-03-02,0,3090.22998,11857.870117,381.049988,10.93,74.704315,29.879999,35.59,56,30.5,77281
195,Andorra,2020-03-03,1,0,0,1,42.5063,1.5218,AND,2020-03-02,1,3003.370117,11985.389648,368.769989,11.9,73.525291,27.91,33.619999,57,30.5,77281
196,Andorra,2020-03-04,1,0,0,1,42.5063,1.5218,AND,2020-03-02,2,3130.120117,12127.69043,383.790009,11.945,75.308685,27.49,33,61,30.5,77281
197,Andorra,2020-03-05,1,0,0,1,42.5063,1.5218,AND,2020-03-02,3,3023.939941,11944.719727,372.779999,11.5,75.427574,28.01,28.59,64,30.5,77281
198,Andorra,2020-03-06,1,0,0,1,42.5063,1.5218,AND,2020-03-02,4,2972.370117,11541.870117,368.970001,11.475,79.479843,29.610001,27.1,67,30.5,77281
199,Andorra,2020-03-07,1,0,0,1,42.5063,1.5218,AND,2020-03-02,5,NA,NA,NA,NA,NA,NA,NA,63,30.5,77281
200,Andorra,2020-03-08,1,0,0,1,42.5063,1.5218,AND,2020-03-02,6,NA,NA,NA,NA,NA,NA,NA,70,30.5,77281
201,Andorra,2020-03-09,1,0,0,1,42.5063,1.5218,AND,2020-03-02,7,2746.560059,10625.019531,346.48999,10.535,72.841652,24.290001,19.809999,87,30.5,77281
202,Andorra,2020-03-10,1,0,0,1,42.5063,1.5218,AND,2020-03-02,8,2882.22998,10475.490234,364.130005,10.43,71.672546,22.34,20.5,100,30.5,77281
203,Andorra,2020-03-11,1,0,0,1,42.5063,1.5218,AND,2020-03-02,9,2741.379883,10438.679688,349.920013,10.195,73.019997,23.610001,15.03,NA,30.5,77281
204,Andorra,2020-03-12,1,0,1,0,42.5063,1.5218,AND,2020-03-02,10,NA,NA,NA,NA,NA,NA,NA,NA,30.5,77281
205,Argentina,2020-01-22,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3321.75,13515.75,326,14.47,62.815033,21.969999,57.630001,7,58.6,43847430
206,Argentina,2020-01-23,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3325.540039,13388.419922,349.600006,14.405,63.350048,21.469999,58.220001,10,58.6,43847430
207,Argentina,2020-01-24,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3295.469971,13576.679688,353.160004,14.425,62.567341,21.120001,55.84,15,58.6,43847430
208,Argentina,2020-01-25,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,NA,NA,NA,NA,NA,NA,NA,19,58.6,43847430
209,Argentina,2020-01-26,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,NA,NA,NA,NA,NA,NA,NA,20,58.6,43847430
210,Argentina,2020-01-27,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3243.629883,13204.769531,342.880005,13.8,63.241065999999996,22.74,54.16,21,58.6,43847430
211,Argentina,2020-01-28,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3276.23999,13323.69043,348.519989,14,63.766174,22.360001,55,27,58.6,43847430
212,Argentina,2020-01-29,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3273.399902,13345,343.160004,14.17,63.70673,20.549999,56.02,25,58.6,43847430
213,Argentina,2020-01-30,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3283.659912,13157.120117,347.73999,14.03,63.439217,20.99,54.799999,30,58.6,43847430
214,Argentina,2020-01-31,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3225.52002,12981.969727,345.089996,13.83,62.616879,20.51,53.849998,30,58.6,43847430
215,Argentina,2020-02-01,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,NA,NA,NA,NA,NA,NA,NA,22,58.6,43847430
216,Argentina,2020-02-02,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,NA,NA,NA,NA,NA,NA,NA,18,58.6,43847430
217,Argentina,2020-02-03,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3248.919922,13045.19043,358,14.06,65.747719,20.379999,54.189999,16,58.6,43847430
218,Argentina,2020-02-04,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3297.590088,13281.740234,369.01001,14.52,66.77813,20.870001,54.75,14,58.6,43847430
219,Argentina,2020-02-05,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3334.689941,13478.330078,369.670013,15.035,65.262245,20.049999,55.110001,13,58.6,43847430
220,Argentina,2020-02-06,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3345.780029,13574.820313,366.950012,15,67.58065,19.879999,55.099998,14,58.6,43847430
221,Argentina,2020-02-07,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3327.709961,13513.80957,366.769989,14.69,68.234566,23.24,52.810001,15,58.6,43847430
222,Argentina,2020-02-08,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,NA,NA,NA,NA,NA,NA,NA,14,58.6,43847430
223,Argentina,2020-02-09,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,NA,NA,NA,NA,NA,NA,NA,12,58.6,43847430
224,Argentina,2020-02-10,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3352.090088,13494.030273,371.070007,14.49,68.353455,23.65,51,13,58.6,43847430
225,Argentina,2020-02-11,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3357.75,13627.839844,373.690002,15.055,67.134804,21.35,52.490002,12,58.6,43847430
226,Argentina,2020-02-12,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3379.449951,13749.780273,380.01001,15.37,66.332275,19.01,54.209999,12,58.6,43847430
227,Argentina,2020-02-13,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3373.939941,13745.429688,381.399994,15.21,66.183662,19.045,53.43,12,58.6,43847430
228,Argentina,2020-02-14,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3380.159912,13744.209961,380.399994,15.21,66.936646,19,52.459999,10,58.6,43847430
229,Argentina,2020-02-15,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,NA,NA,NA,NA,NA,NA,NA,9,58.6,43847430
230,Argentina,2020-02-16,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,NA,NA,NA,NA,NA,NA,NA,9,58.6,43847430
231,Argentina,2020-02-17,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,58.6,43847430
232,Argentina,2020-02-18,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3370.290039,13681.19043,387.779999,15.29,66.391724,18.91,51.689999,8,58.6,43847430
233,Argentina,2020-02-19,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3386.149902,13789,386.190002,15.4,66.728584,18.92,52.02,7,58.6,43847430
234,Argentina,2020-02-20,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3373.22998,13664,386,15.015,66.381813,18.540001,48.509998,7,58.6,43847430
235,Argentina,2020-02-21,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3337.75,13579.330078,380.070007,14.815,69.0569,18.23,46.970001,13,58.6,43847430
236,Argentina,2020-02-22,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,NA,NA,NA,NA,NA,NA,NA,21,58.6,43847430
237,Argentina,2020-02-23,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,NA,NA,NA,NA,NA,NA,NA,32,58.6,43847430
238,Argentina,2020-02-24,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3225.889893,13035.240234,368.700012,13.51,72.227379,18.59,42.580002,36,58.6,43847430
239,Argentina,2020-02-25,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3128.209961,12790.490234,360.089996,13.3,69.453209,23.76,39.310001,45,58.6,43847430
240,Argentina,2020-02-26,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3116.389893,12774.879883,379.23999,13.06,74.010765,29.16,36.209999,52,58.6,43847430
241,Argentina,2020-02-27,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,2978.76001,12367.459961,371.709991,12.27,71.989601,26.16,34.740002,51,58.6,43847430
242,Argentina,2020-02-28,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,2954.219971,11890.349609,369.029999,11.69,68.720039,25.93,37.259998,53,58.6,43847430
243,Argentina,2020-02-29,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,NA,NA,NA,NA,NA,NA,NA,49,58.6,43847430
244,Argentina,2020-03-01,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,NA,NA,NA,NA,NA,NA,NA,47,58.6,43847430
245,Argentina,2020-03-02,0,0,0,0,-38.4161,-63.6167,ARG,2020-03-03,0,3090.22998,11857.870117,381.049988,10.93,74.704315,29.879999,35.59,56,58.6,43847430
246,Argentina,2020-03-03,1,0,0,1,-38.4161,-63.6167,ARG,2020-03-03,0,3003.370117,11985.389648,368.769989,11.9,73.525291,27.91,33.619999,57,58.6,43847430
247,Argentina,2020-03-04,1,0,0,1,-38.4161,-63.6167,ARG,2020-03-03,1,3130.120117,12127.69043,383.790009,11.945,75.308685,27.49,33,61,58.6,43847430
248,Argentina,2020-03-05,1,0,0,1,-38.4161,-63.6167,ARG,2020-03-03,2,3023.939941,11944.719727,372.779999,11.5,75.427574,28.01,28.59,64,58.6,43847430
249,Argentina,2020-03-06,2,0,0,2,-38.4161,-63.6167,ARG,2020-03-03,3,2972.370117,11541.870117,368.970001,11.475,79.479843,29.610001,27.1,67,58.6,43847430
250,Argentina,2020-03-07,8,0,0,8,-38.4161,-63.6167,ARG,2020-03-03,4,NA,NA,NA,NA,NA,NA,NA,63,58.6,43847430
251,Argentina,2020-03-08,12,1,0,11,-38.4161,-63.6167,ARG,2020-03-03,5,NA,NA,NA,NA,NA,NA,NA,70,58.6,43847430
252,Argentina,2020-03-09,12,1,0,11,-38.4161,-63.6167,ARG,2020-03-03,6,2746.560059,10625.019531,346.48999,10.535,72.841652,24.290001,19.809999,87,58.6,43847430
253,Argentina,2020-03-10,17,1,0,16,-38.4161,-63.6167,ARG,2020-03-03,7,2882.22998,10475.490234,364.130005,10.43,71.672546,22.34,20.5,100,58.6,43847430
254,Argentina,2020-03-11,19,1,0,18,-38.4161,-63.6167,ARG,2020-03-03,8,2741.379883,10438.679688,349.920013,10.195,73.019997,23.610001,15.03,NA,58.6,43847430
255,Argentina,2020-03-12,19,1,0,18,-38.4161,-63.6167,ARG,2020-03-03,9,NA,NA,NA,NA,NA,NA,NA,NA,58.6,43847430
256,Armenia,2020-01-22,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3321.75,13515.75,326,14.47,62.815033,21.969999,57.630001,7,50.2,2924816
257,Armenia,2020-01-23,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3325.540039,13388.419922,349.600006,14.405,63.350048,21.469999,58.220001,10,50.2,2924816
258,Armenia,2020-01-24,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3295.469971,13576.679688,353.160004,14.425,62.567341,21.120001,55.84,15,50.2,2924816
259,Armenia,2020-01-25,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,19,50.2,2924816
260,Armenia,2020-01-26,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,20,50.2,2924816
261,Armenia,2020-01-27,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3243.629883,13204.769531,342.880005,13.8,63.241065999999996,22.74,54.16,21,50.2,2924816
262,Armenia,2020-01-28,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3276.23999,13323.69043,348.519989,14,63.766174,22.360001,55,27,50.2,2924816
263,Armenia,2020-01-29,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3273.399902,13345,343.160004,14.17,63.70673,20.549999,56.02,25,50.2,2924816
264,Armenia,2020-01-30,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3283.659912,13157.120117,347.73999,14.03,63.439217,20.99,54.799999,30,50.2,2924816
265,Armenia,2020-01-31,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3225.52002,12981.969727,345.089996,13.83,62.616879,20.51,53.849998,30,50.2,2924816
266,Armenia,2020-02-01,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,22,50.2,2924816
267,Armenia,2020-02-02,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,18,50.2,2924816
268,Armenia,2020-02-03,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3248.919922,13045.19043,358,14.06,65.747719,20.379999,54.189999,16,50.2,2924816
269,Armenia,2020-02-04,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3297.590088,13281.740234,369.01001,14.52,66.77813,20.870001,54.75,14,50.2,2924816
270,Armenia,2020-02-05,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3334.689941,13478.330078,369.670013,15.035,65.262245,20.049999,55.110001,13,50.2,2924816
271,Armenia,2020-02-06,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3345.780029,13574.820313,366.950012,15,67.58065,19.879999,55.099998,14,50.2,2924816
272,Armenia,2020-02-07,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3327.709961,13513.80957,366.769989,14.69,68.234566,23.24,52.810001,15,50.2,2924816
273,Armenia,2020-02-08,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,14,50.2,2924816
274,Armenia,2020-02-09,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,12,50.2,2924816
275,Armenia,2020-02-10,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3352.090088,13494.030273,371.070007,14.49,68.353455,23.65,51,13,50.2,2924816
276,Armenia,2020-02-11,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3357.75,13627.839844,373.690002,15.055,67.134804,21.35,52.490002,12,50.2,2924816
277,Armenia,2020-02-12,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3379.449951,13749.780273,380.01001,15.37,66.332275,19.01,54.209999,12,50.2,2924816
278,Armenia,2020-02-13,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3373.939941,13745.429688,381.399994,15.21,66.183662,19.045,53.43,12,50.2,2924816
279,Armenia,2020-02-14,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3380.159912,13744.209961,380.399994,15.21,66.936646,19,52.459999,10,50.2,2924816
280,Armenia,2020-02-15,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,9,50.2,2924816
281,Armenia,2020-02-16,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,9,50.2,2924816
282,Armenia,2020-02-17,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,50.2,2924816
283,Armenia,2020-02-18,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3370.290039,13681.19043,387.779999,15.29,66.391724,18.91,51.689999,8,50.2,2924816
284,Armenia,2020-02-19,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3386.149902,13789,386.190002,15.4,66.728584,18.92,52.02,7,50.2,2924816
285,Armenia,2020-02-20,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3373.22998,13664,386,15.015,66.381813,18.540001,48.509998,7,50.2,2924816
286,Armenia,2020-02-21,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3337.75,13579.330078,380.070007,14.815,69.0569,18.23,46.970001,13,50.2,2924816
287,Armenia,2020-02-22,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,21,50.2,2924816
288,Armenia,2020-02-23,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,32,50.2,2924816
289,Armenia,2020-02-24,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3225.889893,13035.240234,368.700012,13.51,72.227379,18.59,42.580002,36,50.2,2924816
290,Armenia,2020-02-25,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3128.209961,12790.490234,360.089996,13.3,69.453209,23.76,39.310001,45,50.2,2924816
291,Armenia,2020-02-26,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,3116.389893,12774.879883,379.23999,13.06,74.010765,29.16,36.209999,52,50.2,2924816
292,Armenia,2020-02-27,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,2978.76001,12367.459961,371.709991,12.27,71.989601,26.16,34.740002,51,50.2,2924816
293,Armenia,2020-02-28,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,2954.219971,11890.349609,369.029999,11.69,68.720039,25.93,37.259998,53,50.2,2924816
294,Armenia,2020-02-29,0,0,0,0,40.0691,45.0382,ARM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,49,50.2,2924816
295,Armenia,2020-03-01,1,0,0,1,40.0691,45.0382,ARM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,47,50.2,2924816
296,Armenia,2020-03-02,1,0,0,1,40.0691,45.0382,ARM,2020-03-01,1,3090.22998,11857.870117,381.049988,10.93,74.704315,29.879999,35.59,56,50.2,2924816
297,Armenia,2020-03-03,1,0,0,1,40.0691,45.0382,ARM,2020-03-01,2,3003.370117,11985.389648,368.769989,11.9,73.525291,27.91,33.619999,57,50.2,2924816
298,Armenia,2020-03-04,1,0,0,1,40.0691,45.0382,ARM,2020-03-01,3,3130.120117,12127.69043,383.790009,11.945,75.308685,27.49,33,61,50.2,2924816
299,Armenia,2020-03-05,1,0,0,1,40.0691,45.0382,ARM,2020-03-01,4,3023.939941,11944.719727,372.779999,11.5,75.427574,28.01,28.59,64,50.2,2924816
300,Armenia,2020-03-06,1,0,0,1,40.0691,45.0382,ARM,2020-03-01,5,2972.370117,11541.870117,368.970001,11.475,79.479843,29.610001,27.1,67,50.2,2924816
301,Armenia,2020-03-07,1,0,0,1,40.0691,45.0382,ARM,2020-03-01,6,NA,NA,NA,NA,NA,NA,NA,63,50.2,2924816
302,Armenia,2020-03-08,1,0,0,1,40.0691,45.0382,ARM,2020-03-01,7,NA,NA,NA,NA,NA,NA,NA,70,50.2,2924816
303,Armenia,2020-03-09,1,0,0,1,40.0691,45.0382,ARM,2020-03-01,8,2746.560059,10625.019531,346.48999,10.535,72.841652,24.290001,19.809999,87,50.2,2924816
304,Armenia,2020-03-10,1,0,0,1,40.0691,45.0382,ARM,2020-03-01,9,2882.22998,10475.490234,364.130005,10.43,71.672546,22.34,20.5,100,50.2,2924816
305,Armenia,2020-03-11,1,0,0,1,40.0691,45.0382,ARM,2020-03-01,10,2741.379883,10438.679688,349.920013,10.195,73.019997,23.610001,15.03,NA,50.2,2924816
306,Armenia,2020-03-12,4,0,0,4,40.0691,45.0382,ARM,2020-03-01,11,NA,NA,NA,NA,NA,NA,NA,NA,50.2,2924816
307,Australia,2020-01-22,0,0,0,0,-23.1315375,140.0609875,AUS,2020-01-26,0,3321.75,13515.75,326,14.47,62.815033,21.969999,57.630001,7,75.5,24127159
308,Australia,2020-01-23,0,0,0,0,-23.1315375,140.0609875,AUS,2020-01-26,0,3325.540039,13388.419922,349.600006,14.405,63.350048,21.469999,58.220001,10,75.5,24127159
309,Australia,2020-01-24,0,0,0,0,-23.1315375,140.0609875,AUS,2020-01-26,0,3295.469971,13576.679688,353.160004,14.425,62.567341,21.120001,55.84,15,75.5,24127159
310,Australia,2020-01-25,0,0,0,0,-23.1315375,140.0609875,AUS,2020-01-26,0,NA,NA,NA,NA,NA,NA,NA,19,75.5,24127159
311,Australia,2020-01-26,4,0,0,4,-23.1315375,140.0609875,AUS,2020-01-26,0,NA,NA,NA,NA,NA,NA,NA,20,75.5,24127159
312,Australia,2020-01-27,5,0,0,5,-23.1315375,140.0609875,AUS,2020-01-26,1,3243.629883,13204.769531,342.880005,13.8,63.241065999999996,22.74,54.16,21,75.5,24127159
313,Australia,2020-01-28,5,0,0,5,-23.1315375,140.0609875,AUS,2020-01-26,2,3276.23999,13323.69043,348.519989,14,63.766174,22.360001,55,27,75.5,24127159
314,Australia,2020-01-29,6,0,0,6,-23.1315375,140.0609875,AUS,2020-01-26,3,3273.399902,13345,343.160004,14.17,63.70673,20.549999,56.02,25,75.5,24127159
315,Australia,2020-01-30,9,0,2,7,-23.1315375,140.0609875,AUS,2020-01-26,4,3283.659912,13157.120117,347.73999,14.03,63.439217,20.99,54.799999,30,75.5,24127159
316,Australia,2020-01-31,9,0,2,7,-23.1315375,140.0609875,AUS,2020-01-26,5,3225.52002,12981.969727,345.089996,13.83,62.616879,20.51,53.849998,30,75.5,24127159
317,Australia,2020-02-01,12,0,2,10,-23.1315375,140.0609875,AUS,2020-01-26,6,NA,NA,NA,NA,NA,NA,NA,22,75.5,24127159
318,Australia,2020-02-02,12,0,2,10,-23.1315375,140.0609875,AUS,2020-01-26,7,NA,NA,NA,NA,NA,NA,NA,18,75.5,24127159
319,Australia,2020-02-03,12,0,2,10,-23.1315375,140.0609875,AUS,2020-01-26,8,3248.919922,13045.19043,358,14.06,65.747719,20.379999,54.189999,16,75.5,24127159
320,Australia,2020-02-04,13,0,2,11,-23.1315375,140.0609875,AUS,2020-01-26,9,3297.590088,13281.740234,369.01001,14.52,66.77813,20.870001,54.75,14,75.5,24127159
321,Australia,2020-02-05,13,0,2,11,-23.1315375,140.0609875,AUS,2020-01-26,10,3334.689941,13478.330078,369.670013,15.035,65.262245,20.049999,55.110001,13,75.5,24127159
322,Australia,2020-02-06,14,0,2,12,-23.1315375,140.0609875,AUS,2020-01-26,11,3345.780029,13574.820313,366.950012,15,67.58065,19.879999,55.099998,14,75.5,24127159
323,Australia,2020-02-07,15,0,2,13,-23.1315375,140.0609875,AUS,2020-01-26,12,3327.709961,13513.80957,366.769989,14.69,68.234566,23.24,52.810001,15,75.5,24127159
324,Australia,2020-02-08,15,0,2,13,-23.1315375,140.0609875,AUS,2020-01-26,13,NA,NA,NA,NA,NA,NA,NA,14,75.5,24127159
325,Australia,2020-02-09,15,0,2,13,-23.1315375,140.0609875,AUS,2020-01-26,14,NA,NA,NA,NA,NA,NA,NA,12,75.5,24127159
326,Australia,2020-02-10,15,0,2,13,-23.1315375,140.0609875,AUS,2020-01-26,15,3352.090088,13494.030273,371.070007,14.49,68.353455,23.65,51,13,75.5,24127159
327,Australia,2020-02-11,15,0,2,13,-23.1315375,140.0609875,AUS,2020-01-26,16,3357.75,13627.839844,373.690002,15.055,67.134804,21.35,52.490002,12,75.5,24127159
